Step 39.0 timing breakdown: {'connect_bs': 7.605552673339844e-05, 'update_connections': 0.0012040138244628906, 'generate_jobs': 0.013505935668945312, 'action_transformation': 4.0531158447265625e-06, 'apply_actions': 6.079673767089844e-05, 'update_datarates': 0.003885984420776367, 'macro_datarates': 3.3855438232421875e-05, 'data_transfer': 0.01365518569946289, 'data_processing': 0.006844997406005859, 'check_delays': 0.0014331340789794922, 'compute_utilities': 0.00015783309936523438, 'compute_rewards': 0.003742218017578125, 'update_movements': 6.127357482910156e-05, 'update_active': 6.9141387939453125e-06, 'compute_observation': 0.0001399517059326172, 'total': 0.044937849044799805}
Step 40.0 timing breakdown: {'connect_bs': 7.605552673339844e-05, 'update_connections': 0.0012290477752685547, 'generate_jobs': 0.012825727462768555, 'action_transformation': 4.291534423828125e-06, 'apply_actions': 6.29425048828125e-05, 'update_datarates': 0.003875732421875, 'macro_datarates': 3.409385681152344e-05, 'data_transfer': 0.013112068176269531, 'data_processing': 0.006876945495605469, 'check_delays': 0.0014269351959228516, 'compute_utilities': 0.00015401840209960938, 'compute_rewards': 0.0030279159545898438, 'update_movements': 6.198883056640625e-05, 'update_active': 7.152557373046875e-06, 'compute_observation': 0.00014328956604003906, 'total': 0.04304313659667969}
Step 41.0 timing breakdown: {'connect_bs': 6.985664367675781e-05, 'update_connections': 0.0011470317840576172, 'generate_jobs': 0.013339996337890625, 'action_transformation': 4.0531158447265625e-06, 'apply_actions': 5.4836273193359375e-05, 'update_datarates': 0.0038652420043945312, 'macro_datarates': 3.4809112548828125e-05, 'data_transfer': 0.013655900955200195, 'data_processing': 0.006841182708740234, 'check_delays': 0.0013539791107177734, 'compute_utilities': 0.00015425682067871094, 'compute_rewards': 0.0037398338317871094, 'update_movements': 6.389617919921875e-05, 'update_active': 6.9141387939453125e-06, 'compute_observation': 0.00014209747314453125, 'total': 0.04459977149963379}
Step 42.0 timing breakdown: {'connect_bs': 0.00012111663818359375, 'update_connections': 0.001262664794921875, 'generate_jobs': 0.01427912712097168, 'action_transformation': 4.0531158447265625e-06, 'apply_actions': 6.699562072753906e-05, 'update_datarates': 0.003915071487426758, 'macro_datarates': 3.504753112792969e-05, 'data_transfer': 0.014717817306518555, 'data_processing': 0.007071971893310547, 'check_delays': 0.0015406608581542969, 'compute_utilities': 0.00016188621520996094, 'compute_rewards': 0.004979133605957031, 'update_movements': 7.891654968261719e-05, 'update_active': 8.821487426757812e-06, 'compute_observation': 0.00016999244689941406, 'total': 0.04855489730834961}
Step 43.0 timing breakdown: {'connect_bs': 7.891654968261719e-05, 'update_connections': 0.0012249946594238281, 'generate_jobs': 0.01295328140258789, 'action_transformation': 4.76837158203125e-06, 'apply_actions': 6.127357482910156e-05, 'update_datarates': 0.004041910171508789, 'macro_datarates': 3.62396240234375e-05, 'data_transfer': 0.014309883117675781, 'data_processing': 0.007693052291870117, 'check_delays': 0.0015370845794677734, 'compute_utilities': 0.0001571178436279297, 'compute_rewards': 0.003881216049194336, 'update_movements': 6.508827209472656e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.00015401840209960938, 'total': 0.04633903503417969}
Step 44.0 timing breakdown: {'connect_bs': 7.581710815429688e-05, 'update_connections': 0.0009493827819824219, 'generate_jobs': 0.013423681259155273, 'action_transformation': 4.291534423828125e-06, 'apply_actions': 6.079673767089844e-05, 'update_datarates': 0.004004955291748047, 'macro_datarates': 3.409385681152344e-05, 'data_transfer': 0.013029813766479492, 'data_processing': 0.007133960723876953, 'check_delays': 0.0015027523040771484, 'compute_utilities': 0.0001537799835205078, 'compute_rewards': 0.003180980682373047, 'update_movements': 6.29425048828125e-05, 'update_active': 6.9141387939453125e-06, 'compute_observation': 0.00014472007751464844, 'total': 0.04389691352844238}
Step 45.0 timing breakdown: {'connect_bs': 7.724761962890625e-05, 'update_connections': 0.001165628433227539, 'generate_jobs': 0.013056039810180664, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 5.984306335449219e-05, 'update_datarates': 0.003938198089599609, 'macro_datarates': 3.2901763916015625e-05, 'data_transfer': 0.014662981033325195, 'data_processing': 0.006623983383178711, 'check_delays': 0.0023450851440429688, 'compute_utilities': 0.00016188621520996094, 'compute_rewards': 0.003216266632080078, 'update_movements': 6.508827209472656e-05, 'update_active': 6.9141387939453125e-06, 'compute_observation': 0.00015211105346679688, 'total': 0.04570126533508301}
Step 46.0 timing breakdown: {'connect_bs': 6.866455078125e-05, 'update_connections': 0.0011582374572753906, 'generate_jobs': 0.014066219329833984, 'action_transformation': 5.9604644775390625e-06, 'apply_actions': 8.702278137207031e-05, 'update_datarates': 0.003984212875366211, 'macro_datarates': 3.886222839355469e-05, 'data_transfer': 0.013827085494995117, 'data_processing': 0.006413936614990234, 'check_delays': 0.001683950424194336, 'compute_utilities': 0.00016117095947265625, 'compute_rewards': 0.0034618377685546875, 'update_movements': 6.604194641113281e-05, 'update_active': 9.059906005859375e-06, 'compute_observation': 0.00015616416931152344, 'total': 0.04532289505004883}
Step 47.0 timing breakdown: {'connect_bs': 8.797645568847656e-05, 'update_connections': 0.0015492439270019531, 'generate_jobs': 0.06140470504760742, 'action_transformation': 5.7220458984375e-06, 'apply_actions': 5.91278076171875e-05, 'update_datarates': 0.0044291019439697266, 'macro_datarates': 9.179115295410156e-05, 'data_transfer': 0.018065929412841797, 'data_processing': 0.007114887237548828, 'check_delays': 0.0014338493347167969, 'compute_utilities': 0.0001628398895263672, 'compute_rewards': 0.0042040348052978516, 'update_movements': 6.723403930664062e-05, 'update_active': 1.2159347534179688e-05, 'compute_observation': 0.00015997886657714844, 'total': 0.09901618957519531}
Step 48.0 timing breakdown: {'connect_bs': 8.20159912109375e-05, 'update_connections': 0.0010399818420410156, 'generate_jobs': 0.014941930770874023, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 5.507469177246094e-05, 'update_datarates': 0.003920078277587891, 'macro_datarates': 3.3855438232421875e-05, 'data_transfer': 0.01573920249938965, 'data_processing': 0.00902104377746582, 'check_delays': 0.0015621185302734375, 'compute_utilities': 0.00015687942504882812, 'compute_rewards': 0.004544973373413086, 'update_movements': 7.796287536621094e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00017380714416503906, 'total': 0.051527976989746094}
Step 49.0 timing breakdown: {'connect_bs': 0.0005047321319580078, 'update_connections': 0.002584218978881836, 'generate_jobs': 0.02468419075012207, 'action_transformation': 6.198883056640625e-06, 'apply_actions': 5.698204040527344e-05, 'update_datarates': 0.00393223762512207, 'macro_datarates': 3.695487976074219e-05, 'data_transfer': 0.014286041259765625, 'data_processing': 0.00700688362121582, 'check_delays': 0.0014810562133789062, 'compute_utilities': 0.0001571178436279297, 'compute_rewards': 0.004116058349609375, 'update_movements': 6.341934204101562e-05, 'update_active': 7.152557373046875e-06, 'compute_observation': 0.00014591217041015625, 'total': 0.05919599533081055}
Step 50.0 timing breakdown: {'connect_bs': 8.20159912109375e-05, 'update_connections': 0.0011479854583740234, 'generate_jobs': 0.015003204345703125, 'action_transformation': 6.198883056640625e-06, 'apply_actions': 0.00019288063049316406, 'update_datarates': 0.004091978073120117, 'macro_datarates': 3.409385681152344e-05, 'data_transfer': 0.015252113342285156, 'data_processing': 0.008805036544799805, 'check_delays': 0.0016350746154785156, 'compute_utilities': 0.00015997886657714844, 'compute_rewards': 0.004832029342651367, 'update_movements': 6.699562072753906e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.0001552104949951172, 'total': 0.05162405967712402}
Step 51.0 timing breakdown: {'connect_bs': 7.176399230957031e-05, 'update_connections': 0.001112222671508789, 'generate_jobs': 0.042491912841796875, 'action_transformation': 5.245208740234375e-06, 'apply_actions': 5.91278076171875e-05, 'update_datarates': 0.005343914031982422, 'macro_datarates': 7.605552673339844e-05, 'data_transfer': 0.017084121704101562, 'data_processing': 0.007387876510620117, 'check_delays': 0.0015659332275390625, 'compute_utilities': 0.00016307830810546875, 'compute_rewards': 0.004619121551513672, 'update_movements': 6.580352783203125e-05, 'update_active': 9.059906005859375e-06, 'compute_observation': 0.00014591217041015625, 'total': 0.0803377628326416}
Step 52.0 timing breakdown: {'connect_bs': 6.794929504394531e-05, 'update_connections': 0.0011432170867919922, 'generate_jobs': 0.0414128303527832, 'action_transformation': 5.9604644775390625e-06, 'apply_actions': 6.699562072753906e-05, 'update_datarates': 0.00450587272644043, 'macro_datarates': 5.1975250244140625e-05, 'data_transfer': 0.018099069595336914, 'data_processing': 0.007873058319091797, 'check_delays': 0.0016591548919677734, 'compute_utilities': 0.0001621246337890625, 'compute_rewards': 0.004818916320800781, 'update_movements': 6.771087646484375e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00014901161193847656, 'total': 0.0802299976348877}
Step 53.0 timing breakdown: {'connect_bs': 7.128715515136719e-05, 'update_connections': 0.0016279220581054688, 'generate_jobs': 0.05073404312133789, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 6.198883056640625e-05, 'update_datarates': 0.00456690788269043, 'macro_datarates': 3.981590270996094e-05, 'data_transfer': 0.016458988189697266, 'data_processing': 0.007214069366455078, 'check_delays': 0.0014438629150390625, 'compute_utilities': 0.00015592575073242188, 'compute_rewards': 0.004743814468383789, 'update_movements': 6.29425048828125e-05, 'update_active': 9.059906005859375e-06, 'compute_observation': 0.0001437664031982422, 'total': 0.08747696876525879}
Step 54.0 timing breakdown: {'connect_bs': 6.914138793945312e-05, 'update_connections': 0.0013167858123779297, 'generate_jobs': 0.011976957321166992, 'action_transformation': 4.0531158447265625e-06, 'apply_actions': 0.00010704994201660156, 'update_datarates': 0.007940053939819336, 'macro_datarates': 0.00037598609924316406, 'data_transfer': 0.038316965103149414, 'data_processing': 0.0071179866790771484, 'check_delays': 0.0022919178009033203, 'compute_utilities': 0.0001590251922607422, 'compute_rewards': 0.0031719207763671875, 'update_movements': 6.508827209472656e-05, 'update_active': 1.0251998901367188e-05, 'compute_observation': 0.00014710426330566406, 'total': 0.07321000099182129}
Step 55.0 timing breakdown: {'connect_bs': 6.890296936035156e-05, 'update_connections': 0.0011980533599853516, 'generate_jobs': 0.03126883506774902, 'action_transformation': 1.0013580322265625e-05, 'apply_actions': 0.0002582073211669922, 'update_datarates': 0.013055086135864258, 'macro_datarates': 5.1021575927734375e-05, 'data_transfer': 0.02223491668701172, 'data_processing': 0.009739160537719727, 'check_delays': 0.00144195556640625, 'compute_utilities': 0.00016307830810546875, 'compute_rewards': 0.004645824432373047, 'update_movements': 6.508827209472656e-05, 'update_active': 9.059906005859375e-06, 'compute_observation': 0.00014495849609375, 'total': 0.08448910713195801}
Step 56.0 timing breakdown: {'connect_bs': 6.794929504394531e-05, 'update_connections': 0.0010640621185302734, 'generate_jobs': 0.028033971786499023, 'action_transformation': 1.0013580322265625e-05, 'apply_actions': 0.0003211498260498047, 'update_datarates': 0.01501321792602539, 'macro_datarates': 5.1021575927734375e-05, 'data_transfer': 0.01696300506591797, 'data_processing': 0.005460023880004883, 'check_delays': 0.0015921592712402344, 'compute_utilities': 0.00016188621520996094, 'compute_rewards': 0.004246950149536133, 'update_movements': 6.699562072753906e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.00015282630920410156, 'total': 0.07334494590759277}
Step 57.0 timing breakdown: {'connect_bs': 8.20159912109375e-05, 'update_connections': 0.0010249614715576172, 'generate_jobs': 0.016115903854370117, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 6.794929504394531e-05, 'update_datarates': 0.004109859466552734, 'macro_datarates': 3.600120544433594e-05, 'data_transfer': 0.01585102081298828, 'data_processing': 0.009444713592529297, 'check_delays': 0.0014829635620117188, 'compute_utilities': 0.00015997886657714844, 'compute_rewards': 0.004785060882568359, 'update_movements': 6.604194641113281e-05, 'update_active': 9.059906005859375e-06, 'compute_observation': 0.00015211105346679688, 'total': 0.05352592468261719}
Step 58.0 timing breakdown: {'connect_bs': 6.67572021484375e-05, 'update_connections': 0.001065969467163086, 'generate_jobs': 0.014419317245483398, 'action_transformation': 5.7220458984375e-06, 'apply_actions': 7.414817810058594e-05, 'update_datarates': 0.004918098449707031, 'macro_datarates': 4.1961669921875e-05, 'data_transfer': 0.014583826065063477, 'data_processing': 0.007356166839599609, 'check_delays': 0.0016927719116210938, 'compute_utilities': 0.00016427040100097656, 'compute_rewards': 0.004337787628173828, 'update_movements': 6.508827209472656e-05, 'update_active': 9.775161743164062e-06, 'compute_observation': 0.00015115737915039062, 'total': 0.04909014701843262}
Step 59.0 timing breakdown: {'connect_bs': 6.794929504394531e-05, 'update_connections': 0.001148223876953125, 'generate_jobs': 0.013939857482910156, 'action_transformation': 3.814697265625e-06, 'apply_actions': 0.0001461505889892578, 'update_datarates': 0.004628896713256836, 'macro_datarates': 4.506111145019531e-05, 'data_transfer': 0.01508784294128418, 'data_processing': 0.007822036743164062, 'check_delays': 0.0015919208526611328, 'compute_utilities': 0.0001628398895263672, 'compute_rewards': 0.004844188690185547, 'update_movements': 6.914138793945312e-05, 'update_active': 8.821487426757812e-06, 'compute_observation': 0.0001499652862548828, 'total': 0.04985308647155762}
Step 60.0 timing breakdown: {'connect_bs': 7.176399230957031e-05, 'update_connections': 0.001275777816772461, 'generate_jobs': 0.01420903205871582, 'action_transformation': 1.2159347534179688e-05, 'apply_actions': 0.00011396408081054688, 'update_datarates': 0.004137992858886719, 'macro_datarates': 3.504753112792969e-05, 'data_transfer': 0.014809131622314453, 'data_processing': 0.006987094879150391, 'check_delays': 0.001695871353149414, 'compute_utilities': 0.00016307830810546875, 'compute_rewards': 0.004144906997680664, 'update_movements': 6.604194641113281e-05, 'update_active': 1.0967254638671875e-05, 'compute_observation': 0.00015807151794433594, 'total': 0.048027753829956055}
Step 61.0 timing breakdown: {'connect_bs': 8.916854858398438e-05, 'update_connections': 0.0012180805206298828, 'generate_jobs': 0.015924930572509766, 'action_transformation': 4.76837158203125e-06, 'apply_actions': 6.103515625e-05, 'update_datarates': 0.0041961669921875, 'macro_datarates': 3.4809112548828125e-05, 'data_transfer': 0.013316154479980469, 'data_processing': 0.008476972579956055, 'check_delays': 0.0015850067138671875, 'compute_utilities': 0.00015997886657714844, 'compute_rewards': 0.004671335220336914, 'update_movements': 7.009506225585938e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.0001590251922607422, 'total': 0.050122976303100586}
Step 62.0 timing breakdown: {'connect_bs': 7.104873657226562e-05, 'update_connections': 0.0013341903686523438, 'generate_jobs': 0.013667821884155273, 'action_transformation': 4.0531158447265625e-06, 'apply_actions': 9.989738464355469e-05, 'update_datarates': 0.0045680999755859375, 'macro_datarates': 3.5762786865234375e-05, 'data_transfer': 0.014965057373046875, 'data_processing': 0.007009983062744141, 'check_delays': 0.0013821125030517578, 'compute_utilities': 0.00015616416931152344, 'compute_rewards': 0.00468897819519043, 'update_movements': 6.413459777832031e-05, 'update_active': 8.106231689453125e-06, 'compute_observation': 0.0001418590545654297, 'total': 0.0483241081237793}
Step 63.0 timing breakdown: {'connect_bs': 6.914138793945312e-05, 'update_connections': 0.0009739398956298828, 'generate_jobs': 0.013226032257080078, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 9.393692016601562e-05, 'update_datarates': 0.005153179168701172, 'macro_datarates': 3.600120544433594e-05, 'data_transfer': 0.014474153518676758, 'data_processing': 0.007364988327026367, 'check_delays': 0.0014798641204833984, 'compute_utilities': 0.0001609325408935547, 'compute_rewards': 0.004024982452392578, 'update_movements': 6.508827209472656e-05, 'update_active': 6.9141387939453125e-06, 'compute_observation': 0.0001468658447265625, 'total': 0.04741501808166504}
Step 64.0 timing breakdown: {'connect_bs': 6.67572021484375e-05, 'update_connections': 0.0009672641754150391, 'generate_jobs': 0.01412200927734375, 'action_transformation': 5.9604644775390625e-06, 'apply_actions': 0.00019097328186035156, 'update_datarates': 0.0048639774322509766, 'macro_datarates': 3.695487976074219e-05, 'data_transfer': 0.014611959457397461, 'data_processing': 0.008319854736328125, 'check_delays': 0.0014379024505615234, 'compute_utilities': 0.0001590251922607422, 'compute_rewards': 0.003957033157348633, 'update_movements': 6.604194641113281e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.0001430511474609375, 'total': 0.04908490180969238}
Step 65.0 timing breakdown: {'connect_bs': 8.320808410644531e-05, 'update_connections': 0.0010287761688232422, 'generate_jobs': 0.013757944107055664, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 7.200241088867188e-05, 'update_datarates': 0.004918813705444336, 'macro_datarates': 3.504753112792969e-05, 'data_transfer': 0.013770103454589844, 'data_processing': 0.007089138031005859, 'check_delays': 0.00144195556640625, 'compute_utilities': 0.0001537799835205078, 'compute_rewards': 0.004004240036010742, 'update_movements': 6.699562072753906e-05, 'update_active': 6.9141387939453125e-06, 'compute_observation': 0.00013899803161621094, 'total': 0.04670405387878418}
Step 66.0 timing breakdown: {'connect_bs': 7.390975952148438e-05, 'update_connections': 0.0009632110595703125, 'generate_jobs': 0.016299009323120117, 'action_transformation': 6.198883056640625e-06, 'apply_actions': 5.91278076171875e-05, 'update_datarates': 0.004970073699951172, 'macro_datarates': 3.981590270996094e-05, 'data_transfer': 0.014238834381103516, 'data_processing': 0.008110761642456055, 'check_delays': 0.0014972686767578125, 'compute_utilities': 0.00016307830810546875, 'compute_rewards': 0.00362396240234375, 'update_movements': 8.606910705566406e-05, 'update_active': 1.2874603271484375e-05, 'compute_observation': 0.00017499923706054688, 'total': 0.0504758358001709}
Step 67.0 timing breakdown: {'connect_bs': 7.891654968261719e-05, 'update_connections': 0.001222848892211914, 'generate_jobs': 0.01464223861694336, 'action_transformation': 4.100799560546875e-05, 'apply_actions': 0.0001609325408935547, 'update_datarates': 0.018141984939575195, 'macro_datarates': 7.009506225585938e-05, 'data_transfer': 0.027775049209594727, 'data_processing': 0.007750988006591797, 'check_delays': 0.001425027847290039, 'compute_utilities': 0.00015687942504882812, 'compute_rewards': 0.005496025085449219, 'update_movements': 7.987022399902344e-05, 'update_active': 1.3113021850585938e-05, 'compute_observation': 0.0001628398895263672, 'total': 0.07736778259277344}
Step 68.0 timing breakdown: {'connect_bs': 7.987022399902344e-05, 'update_connections': 0.0012159347534179688, 'generate_jobs': 0.01433110237121582, 'action_transformation': 4.291534423828125e-06, 'apply_actions': 6.699562072753906e-05, 'update_datarates': 0.005475044250488281, 'macro_datarates': 3.409385681152344e-05, 'data_transfer': 0.01390695571899414, 'data_processing': 0.008100032806396484, 'check_delays': 0.0015251636505126953, 'compute_utilities': 0.0001571178436279297, 'compute_rewards': 0.003958940505981445, 'update_movements': 6.29425048828125e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.0001430511474609375, 'total': 0.0491938591003418}
Step 69.0 timing breakdown: {'connect_bs': 6.794929504394531e-05, 'update_connections': 0.0010399818420410156, 'generate_jobs': 0.015333890914916992, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 5.984306335449219e-05, 'update_datarates': 0.006042957305908203, 'macro_datarates': 3.314018249511719e-05, 'data_transfer': 0.014896154403686523, 'data_processing': 0.17837190628051758, 'check_delays': 0.0014789104461669922, 'compute_utilities': 0.0001647472381591797, 'compute_rewards': 0.005645036697387695, 'update_movements': 6.771087646484375e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00014901161193847656, 'total': 0.2235121726989746}
Step 70.0 timing breakdown: {'connect_bs': 7.700920104980469e-05, 'update_connections': 0.001390695571899414, 'generate_jobs': 0.014900922775268555, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 7.200241088867188e-05, 'update_datarates': 0.006993293762207031, 'macro_datarates': 3.600120544433594e-05, 'data_transfer': 0.013911724090576172, 'data_processing': 0.006662130355834961, 'check_delays': 0.0015289783477783203, 'compute_utilities': 0.00015687942504882812, 'compute_rewards': 0.0033860206604003906, 'update_movements': 7.104873657226562e-05, 'update_active': 8.106231689453125e-06, 'compute_observation': 0.00014829635620117188, 'total': 0.04947686195373535}
Step 71.0 timing breakdown: {'connect_bs': 7.581710815429688e-05, 'update_connections': 0.0009610652923583984, 'generate_jobs': 0.015949010848999023, 'action_transformation': 4.76837158203125e-06, 'apply_actions': 5.817413330078125e-05, 'update_datarates': 0.009453058242797852, 'macro_datarates': 3.409385681152344e-05, 'data_transfer': 0.016216039657592773, 'data_processing': 0.009774923324584961, 'check_delays': 0.0015411376953125, 'compute_utilities': 0.0001609325408935547, 'compute_rewards': 0.0052509307861328125, 'update_movements': 7.009506225585938e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.0001761913299560547, 'total': 0.059860944747924805}
Step 72.0 timing breakdown: {'connect_bs': 7.319450378417969e-05, 'update_connections': 0.0011539459228515625, 'generate_jobs': 0.01512598991394043, 'action_transformation': 5.245208740234375e-06, 'apply_actions': 0.00013375282287597656, 'update_datarates': 0.011247873306274414, 'macro_datarates': 3.3855438232421875e-05, 'data_transfer': 0.014988899230957031, 'data_processing': 0.005842924118041992, 'check_delays': 0.0014688968658447266, 'compute_utilities': 0.0001609325408935547, 'compute_rewards': 0.0048220157623291016, 'update_movements': 6.29425048828125e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.00014090538024902344, 'total': 0.055410146713256836}
Step 73.0 timing breakdown: {'connect_bs': 7.295608520507812e-05, 'update_connections': 0.0012469291687011719, 'generate_jobs': 0.014123916625976562, 'action_transformation': 5.245208740234375e-06, 'apply_actions': 7.677078247070312e-05, 'update_datarates': 0.013039112091064453, 'macro_datarates': 3.3855438232421875e-05, 'data_transfer': 0.014508962631225586, 'data_processing': 0.008390188217163086, 'check_delays': 0.001638174057006836, 'compute_utilities': 0.00015997886657714844, 'compute_rewards': 0.0049593448638916016, 'update_movements': 6.699562072753906e-05, 'update_active': 6.9141387939453125e-06, 'compute_observation': 0.0001437664031982422, 'total': 0.05861616134643555}
Step 74.0 timing breakdown: {'connect_bs': 7.200241088867188e-05, 'update_connections': 0.0012519359588623047, 'generate_jobs': 0.014172792434692383, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 8.702278137207031e-05, 'update_datarates': 0.013427019119262695, 'macro_datarates': 3.886222839355469e-05, 'data_transfer': 0.014553070068359375, 'data_processing': 0.009217023849487305, 'check_delays': 0.0013875961303710938, 'compute_utilities': 0.0001628398895263672, 'compute_rewards': 0.006309032440185547, 'update_movements': 6.699562072753906e-05, 'update_active': 8.106231689453125e-06, 'compute_observation': 0.0001461505889892578, 'total': 0.06103801727294922}
Step 75.0 timing breakdown: {'connect_bs': 6.67572021484375e-05, 'update_connections': 0.0009489059448242188, 'generate_jobs': 0.013649940490722656, 'action_transformation': 6.198883056640625e-06, 'apply_actions': 0.000308990478515625, 'update_datarates': 0.03924703598022461, 'macro_datarates': 4.506111145019531e-05, 'data_transfer': 0.014156103134155273, 'data_processing': 0.007501840591430664, 'check_delays': 0.0015289783477783203, 'compute_utilities': 0.00015807151794433594, 'compute_rewards': 0.003970146179199219, 'update_movements': 6.4849853515625e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.0001418590545654297, 'total': 0.08193159103393555}
Step 76.0 timing breakdown: {'connect_bs': 9.608268737792969e-05, 'update_connections': 0.0011301040649414062, 'generate_jobs': 0.016637086868286133, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 5.984306335449219e-05, 'update_datarates': 0.013956069946289062, 'macro_datarates': 4.410743713378906e-05, 'data_transfer': 0.016278743743896484, 'data_processing': 0.008867025375366211, 'check_delays': 0.0018639564514160156, 'compute_utilities': 0.00016617774963378906, 'compute_rewards': 0.006236076354980469, 'update_movements': 7.295608520507812e-05, 'update_active': 1.1682510375976562e-05, 'compute_observation': 0.0003159046173095703, 'total': 0.06590723991394043}
Step 77.0 timing breakdown: {'connect_bs': 6.794929504394531e-05, 'update_connections': 0.0011310577392578125, 'generate_jobs': 0.015191793441772461, 'action_transformation': 4.0531158447265625e-06, 'apply_actions': 6.699562072753906e-05, 'update_datarates': 0.0175018310546875, 'macro_datarates': 3.886222839355469e-05, 'data_transfer': 0.015647172927856445, 'data_processing': 0.00804591178894043, 'check_delays': 0.0015327930450439453, 'compute_utilities': 0.0001552104949951172, 'compute_rewards': 0.005018949508666992, 'update_movements': 6.890296936035156e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.00015091896057128906, 'total': 0.06476998329162598}
Step 78.0 timing breakdown: {'connect_bs': 6.914138793945312e-05, 'update_connections': 0.0011949539184570312, 'generate_jobs': 0.012197017669677734, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 5.4836273193359375e-05, 'update_datarates': 0.0108489990234375, 'macro_datarates': 3.6716461181640625e-05, 'data_transfer': 0.013480186462402344, 'data_processing': 0.006810903549194336, 'check_delays': 0.0014557838439941406, 'compute_utilities': 0.00015878677368164062, 'compute_rewards': 0.0033440589904785156, 'update_movements': 7.009506225585938e-05, 'update_active': 7.152557373046875e-06, 'compute_observation': 0.00014591217041015625, 'total': 0.05000901222229004}
Step 79.0 timing breakdown: {'connect_bs': 8.130073547363281e-05, 'update_connections': 0.0011188983917236328, 'generate_jobs': 0.01462101936340332, 'action_transformation': 3.814697265625e-06, 'apply_actions': 5.3882598876953125e-05, 'update_datarates': 0.00785684585571289, 'macro_datarates': 3.695487976074219e-05, 'data_transfer': 0.013983964920043945, 'data_processing': 0.006575822830200195, 'check_delays': 0.0014240741729736328, 'compute_utilities': 0.0001609325408935547, 'compute_rewards': 0.004019975662231445, 'update_movements': 7.319450378417969e-05, 'update_active': 8.106231689453125e-06, 'compute_observation': 0.0001442432403564453, 'total': 0.05029726028442383}
Step 80.0 timing breakdown: {'connect_bs': 0.00013899803161621094, 'update_connections': 0.002192974090576172, 'generate_jobs': 0.034284114837646484, 'action_transformation': 7.867813110351562e-06, 'apply_actions': 0.016592741012573242, 'update_datarates': 0.008452892303466797, 'macro_datarates': 0.00010609626770019531, 'data_transfer': 0.018200159072875977, 'data_processing': 0.006172895431518555, 'check_delays': 0.0014891624450683594, 'compute_utilities': 0.00016307830810546875, 'compute_rewards': 0.004291057586669922, 'update_movements': 8.797645568847656e-05, 'update_active': 1.4781951904296875e-05, 'compute_observation': 0.00018215179443359375, 'total': 0.09253215789794922}
Step 81.0 timing breakdown: {'connect_bs': 0.00010991096496582031, 'update_connections': 0.0010952949523925781, 'generate_jobs': 0.016362667083740234, 'action_transformation': 4.291534423828125e-06, 'apply_actions': 6.389617919921875e-05, 'update_datarates': 0.0070531368255615234, 'macro_datarates': 5.125999450683594e-05, 'data_transfer': 0.01557779312133789, 'data_processing': 0.009824991226196289, 'check_delays': 0.0014846324920654297, 'compute_utilities': 0.00016498565673828125, 'compute_rewards': 0.004998922348022461, 'update_movements': 6.67572021484375e-05, 'update_active': 9.775161743164062e-06, 'compute_observation': 0.0001468658447265625, 'total': 0.05715584754943848}
Step 82.0 timing breakdown: {'connect_bs': 8.392333984375e-05, 'update_connections': 0.0012862682342529297, 'generate_jobs': 0.019908666610717773, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 5.888938903808594e-05, 'update_datarates': 0.005320072174072266, 'macro_datarates': 4.506111145019531e-05, 'data_transfer': 0.014637947082519531, 'data_processing': 0.006103038787841797, 'check_delays': 0.0024259090423583984, 'compute_utilities': 0.00017213821411132812, 'compute_rewards': 0.005808830261230469, 'update_movements': 8.678436279296875e-05, 'update_active': 2.5033950805664062e-05, 'compute_observation': 0.0002167224884033203, 'total': 0.05638003349304199}
